X,Y,Z,|V|,MAx,MAy,MAz,MAv
-0.166107,1.618713,9.669357,9.80532,-0.093,1.604,9.777,9.909
-0.107269,1.4422,9.296707,9.408518,-0.146,1.53,9.64,9.762
-0.009201,1.422592,9.551682,9.657042,-0.117,1.506,9.591,9.71
0.147705,1.48143,9.767426,9.880236,-0.034,1.491,9.571,9.688
0.206558,1.304901,9.571289,9.662039,0.059,1.413,9.547,9.652
0.147705,1.167618,9.963562,10.032832,0.123,1.344,9.713,9.808
0.010422,1.147995,9.865494,9.932068,0.128,1.275,9.792,9.877
-0.283783,1.559875,9.512451,9.643675,0.02,1.295,9.728,9.818
-0.342621,1.363754,9.590897,9.693426,-0.117,1.31,9.733,9.826
-0.676041,1.716782,9.885101,10.055824,-0.323,1.447,9.713,9.831
-0.558365,1.52066,9.787033,9.920191,-0.465,1.54,9.694,9.828
-0.401459,1.48143,9.845871,9.964787,-0.495,1.521,9.777,9.909
-0.421082,1.167618,9.747803,9.82651,-0.514,1.472,9.816,9.942
-0.146484,1.324524,9.571289,9.663612,-0.382,1.374,9.738,9.844
-0.244553,1.599106,9.688965,9.823084,-0.303,1.393,9.713,9.82
0.030029,1.324524,10.159683,10.245703,-0.196,1.354,9.792,9.89
0.226166,1.991379,10.316589,10.50946,-0.034,1.56,9.934,10.06
-0.028809,1.402969,10.238144,10.333864,-0.004,1.579,10.101,10.228
-0.323013,1.697174,9.728195,9.880411,-0.024,1.604,10.111,10.242
-0.303391,1.402969,9.139801,9.251829,-0.107,1.624,9.856,9.994
-0.303391,1.559875,9.335922,9.470201,-0.24,1.516,9.611,9.734
-0.460297,1.540268,9.571289,9.705353,-0.348,1.55,9.444,9.577
-0.009201,1.304901,9.708588,9.795893,-0.269,1.452,9.439,9.556
0.049652,1.187225,9.532059,9.605838,-0.181,1.398,9.537,9.644
-0.048416,1.167618,9.747803,9.817603,-0.117,1.3,9.64,9.731
-0.146484,1.461807,9.885101,9.993676,-0.039,1.28,9.718,9.803
-0.048416,1.304901,9.688965,9.776561,-0.048,1.28,9.713,9.798
-0.264175,1.324524,9.355545,9.452533,-0.127,1.315,9.669,9.76
-0.126877,0.991089,9.551682,9.6038,-0.146,1.271,9.62,9.707
-0.126877,0.932251,9.826263,9.871203,-0.142,1.138,9.606,9.676
-0.087646,0.834183,10.120468,10.155167,-0.151,1.021,9.713,9.771
-0.558365,0.951874,9.767426,9.82957,-0.225,0.927,9.816,9.865
-0.479919,1.010712,9.767426,9.8313,-0.313,0.932,9.87,9.922
-0.244553,1.206848,9.904709,9.980959,-0.343,1.001,9.89,9.949
-0.244553,1.383362,9.826263,9.926175,-0.382,1.138,9.816,9.892
-0.068039,1.344131,9.630127,9.723716,-0.259,1.236,9.782,9.866
-0.048416,1.265686,9.747803,9.829749,-0.151,1.3,9.777,9.865
-0.126877,1.461807,9.767426,9.877023,-0.122,1.364,9.743,9.839
-0.166107,1.285294,9.630127,9.71694,-0.102,1.339,9.694,9.787
-0.126877,1.265686,9.532059,9.616559,-0.117,1.32,9.669,9.76
-0.342621,1.128387,9.590897,9.663123,-0.191,1.285,9.63,9.718
0.030029,0.873413,9.865494,9.904126,-0.151,1.138,9.655,9.725
0.206558,0.951874,10.120468,10.167232,-0.058,1.055,9.777,9.838
-0.283783,1.402969,9.904709,10.007603,-0.097,1.089,9.87,9.936
-0.597595,1.246063,9.787033,9.884119,-0.161,1.119,9.919,9.991
-0.597595,1.579498,9.669357,9.815722,-0.318,1.295,9.87,9.969
-0.323013,1.344131,9.492828,9.592957,-0.45,1.393,9.713,9.825
-0.440689,1.4422,10.140076,10.251599,-0.49,1.403,9.772,9.886
-0.577988,1.422592,9.64975,9.771157,-0.485,1.447,9.738,9.858
-0.303391,1.501038,9.139801,9.267207,-0.411,1.427,9.606,9.721
-0.107269,1.265686,9.512451,9.596884,-0.357,1.408,9.611,9.722
-0.421082,1.206848,9.885101,9.967398,-0.352,1.349,9.547,9.651
-0.323013,0.873413,9.787033,9.831236,-0.289,1.212,9.581,9.666
-0.166107,0.951874,9.728195,9.776064,-0.254,1.074,9.728,9.793
-0.166107,1.246063,9.120178,9.206406,-0.269,1.07,9.63,9.695
-0.009201,1.383362,9.590897,9.690153,-0.166,1.114,9.557,9.626
-0.028809,1.638336,10.140076,10.271617,-0.093,1.305,9.645,9.736
-0.126877,1.736404,9.551682,9.709058,-0.083,1.501,9.601,9.719
-0.264175,1.501038,8.825989,8.956616,-0.107,1.565,9.527,9.657
-0.538757,1.226456,8.982895,9.082227,-0.24,1.526,9.375,9.505
-0.656433,1.226456,9.688965,9.788316,-0.397,1.423,9.262,9.384
-0.381851,1.246063,9.688965,9.776222,-0.46,1.3,9.297,9.401
-0.126877,1.206848,9.747803,9.823046,-0.426,1.226,9.527,9.617
-0.048416,0.873413,9.590897,9.630706,-0.303,1.138,9.679,9.755
-0.068039,0.853806,9.708588,9.746296,-0.156,1.045,9.684,9.744
0.226166,1.049927,9.688965,9.748309,-0.004,0.996,9.684,9.737
0.285004,0.971481,9.296707,9.351672,0.099,0.937,9.571,9.619
0.226166,0.971481,9.296707,9.350064,0.167,0.962,9.498,9.549
0.030029,1.324524,9.335922,9.42946,0.192,1.079,9.405,9.47
0.128098,1.324524,8.982895,9.080924,0.167,1.148,9.228,9.303
0.206558,0.991089,9.296707,9.351668,0.148,1.153,9.228,9.303
0.81456,0.677277,9.532059,9.590743,0.295,1.079,9.287,9.363
1.128372,0.657669,9.630127,9.718286,0.569,0.913,9.36,9.435
0.932236,0.991089,10.39505,10.48372,0.77,0.829,9.713,9.786
-0.009201,1.246063,9.98317,10.060638,0.716,0.893,9.885,9.963
-0.166107,1.304901,9.453613,9.544693,0.471,1.05,9.865,9.952
0.81456,1.246063,10.0224,10.132358,0.393,1.197,9.964,10.055
1.540253,0.716507,11.14035,11.269124,0.545,1.128,10.15,10.252
1.912903,1.10878,11.375717,11.588595,1.025,1.094,10.498,10.634
2.501312,1.010712,10.453888,10.796382,1.692,1.021,10.748,10.947
2.010971,0.736115,11.336487,11.536976,1.991,0.893,11.077,11.298
0.951859,0.677277,10.551956,10.616427,1.844,0.883,10.93,11.135
0.657654,0.971481,10.414658,10.480524,1.53,0.849,10.689,10.858
-0.342621,0.951874,10.453888,10.502725,0.819,0.834,10.689,10.784
-0.636826,1.049927,9.64975,9.727567,0.158,0.913,10.268,10.332
-0.381851,1.128387,9.98317,10.053991,-0.176,1.025,10.125,10.191
0.128098,0.755737,9.885101,9.914775,-0.308,0.971,9.993,10.05
1.030304,0.736115,9.100571,9.188242,0.035,0.918,9.655,9.721
0.834183,0.736115,9.414383,9.479891,0.403,0.839,9.596,9.659
0.52037,0.500763,9.845871,9.872321,0.628,0.682,9.561,9.614
0.343842,0.539993,8.512177,8.536215,0.682,0.628,9.218,9.269
-0.421082,0.422302,8.786758,8.806973,0.319,0.55,9.14,9.174
-0.558365,0.441925,10.198914,10.223742,-0.029,0.476,9.336,9.36
-0.774109,0.245789,9.06134,9.097667,-0.352,0.413,9.14,9.166
-0.695663,0.304626,8.512177,8.545987,-0.612,0.354,9.14,9.169
0.010422,-0.009186,9.041733,9.041743,-0.504,0.246,9.204,9.227
0.363464,0.226181,9.787033,9.796391,-0.274,0.192,9.101,9.12
0.893021,0.716507,9.64975,9.717435,0.143,0.31,9.248,9.275
1.18721,0.794968,9.473221,9.580363,0.614,0.432,9.488,9.534
1.324509,0.775345,9.924332,10.042302,0.942,0.628,9.709,9.784
0.794952,1.010712,10.120468,10.201831,1.05,0.824,9.792,9.885
0.85379,0.873413,9.159409,9.240486,1.04,0.864,9.669,9.766
0.834183,0.932251,10.179306,10.255887,0.952,0.898,9.846,9.935
0.48114,0.932251,9.98317,10.03814,0.741,0.937,9.861,9.934
0.402679,1.089157,9.355545,9.427334,0.643,0.957,9.669,9.74
-0.264175,1.089157,9.590897,9.656156,0.363,1.011,9.777,9.844
0.128098,0.991089,9.688965,9.740365,0.187,1.025,9.655,9.716
0.991089,1.049927,9.924332,10.028806,0.314,1.055,9.64,9.713
0.77533,1.10878,10.551956,10.638341,0.408,1.06,9.939,10.016
0.834183,1.402969,9.64975,9.78682,0.682,1.138,9.954,10.049
0.971466,1.4422,9.943939,10.094831,0.893,1.251,10.017,10.137
0.618423,1.716782,9.747803,9.917129,0.8,1.418,9.973,10.109
0.991089,2.030594,10.0224,10.273951,0.854,1.648,9.841,10.018
0.971466,2.481705,10.081238,10.427558,0.888,1.918,9.949,10.178
1.069534,2.462097,10.277374,10.622158,0.913,2.173,10.032,10.31
0.657654,2.148285,9.767426,10.022487,0.922,2.281,10.037,10.337
0.48114,2.246353,9.885101,10.148538,0.795,2.335,10.003,10.305
0.736115,2.285568,9.865494,10.153504,0.736,2.286,9.949,10.237
0.618423,2.756287,9.630127,10.035881,0.623,2.359,9.787,10.09
0.44191,2.403259,9.747803,10.049408,0.569,2.423,9.782,10.097
0.696884,2.285568,9.806656,10.093561,0.623,2.433,9.763,10.083
0.81456,2.109055,9.198639,9.472411,0.643,2.389,9.596,9.913
0.716492,2.285568,10.473495,10.743895,0.667,2.271,9.807,10.09
0.755722,1.834473,10.453888,10.640497,0.746,2.129,9.983,10.238
0.716492,2.265961,10.257751,10.529454,0.751,2.124,10.096,10.347
0.657654,2.364029,9.159409,9.4824,0.712,2.188,10.086,10.349
0.893021,2.089432,9.669357,9.932758,0.756,2.138,9.885,10.146
0.755722,1.952148,9.610519,9.835857,0.756,2.168,9.674,9.945
0.81456,2.089432,9.179016,9.448998,0.78,2.124,9.405,9.675
0.716492,2.109055,9.002502,9.27397,0.795,2.06,9.365,9.623
0.539978,2.128662,9.64975,9.896486,0.707,2.07,9.36,9.614
0.44191,1.971756,9.806656,10.012672,0.628,2.075,9.409,9.658
0.736115,2.462097,9.532059,9.872382,0.609,2.168,9.498,9.764
0.52037,2.697449,9.43399,9.825843,0.56,2.315,9.606,9.902
0.324234,2.677841,9.277084,9.661276,0.506,2.452,9.512,9.843
0.304611,2.305191,8.394485,8.710573,0.471,2.536,9.159,9.518
0.049652,2.403259,9.02211,9.33684,0.3,2.521,9.032,9.384
-0.264175,2.59938,8.806366,9.185785,0.104,2.496,8.875,9.224
-0.009201,2.579773,8.747528,9.120009,0.02,2.472,8.743,9.088
0.10849,2.422867,9.64975,9.949861,-0.029,2.501,9.056,9.398
0.716492,2.207123,9.551682,9.829515,0.138,2.452,9.189,9.521
1.265671,2.324799,9.924332,10.271269,0.52,2.384,9.468,9.793
1.324509,2.560165,9.64975,10.071069,0.854,2.379,9.694,10.03
1.246063,2.697449,9.355545,9.816065,1.138,2.447,9.62,9.997
1.167603,2.59938,9.394775,9.817427,1.251,2.545,9.581,9.994
0.912628,2.932816,10.316589,10.764121,1.163,2.697,9.679,10.117
0.736115,2.717072,9.316315,9.73232,1.016,2.737,9.596,10.032
0.402679,2.481705,9.179016,9.517108,0.805,2.683,9.552,9.958
0.77533,2.638611,9.257477,9.657343,0.707,2.693,9.517,9.918
0.696884,2.736679,9.845871,10.242863,0.653,2.644,9.4,9.787
0.343842,2.403259,10.296982,10.579306,0.555,2.565,9.645,9.999
0.245773,2.442474,9.590897,9.90007,0.515,2.555,9.748,10.095
0.226166,2.932816,9.041733,9.50818,0.378,2.629,9.694,10.058
0.677277,2.697449,9.630127,10.023686,0.373,2.619,9.64,10.003
0.85379,2.501312,9.551682,9.910607,0.501,2.644,9.454,9.836
0.971466,2.560165,8.708298,9.128671,0.682,2.673,9.233,9.643
0.794952,2.579773,9.473221,9.850335,0.824,2.585,9.341,9.728
0.48114,2.697449,9.924332,10.295634,0.775,2.585,9.414,9.796
0.383072,2.775909,9.277084,9.691063,0.658,2.653,9.346,9.741
0.363464,2.462097,9.590897,9.908548,0.506,2.629,9.566,9.936
0.77533,2.619003,9.453613,9.84028,0.501,2.639,9.561,9.934
0.951859,2.756287,9.630127,10.061933,0.618,2.653,9.488,9.875
0.991089,2.403259,10.061615,10.392017,0.77,2.56,9.684,10.051
0.932236,2.658218,9.98317,10.372987,0.913,2.609,9.782,10.167
0.77533,3.030884,9.551682,10.050971,0.913,2.712,9.807,10.219
1.049927,2.59938,9.747803,10.142918,0.937,2.673,9.836,10.24
0.971466,2.344406,9.943939,10.262647,0.932,2.658,9.807,10.207
0.559586,2.422867,9.688965,10.002972,0.839,2.599,9.733,10.115
0.971466,2.717072,9.98317,10.391819,0.888,2.521,9.841,10.2
0.85379,2.619003,10.257751,10.621186,0.839,2.526,9.968,10.32
0.696884,2.677841,9.845871,10.2273,0.77,2.609,9.944,10.311
0.677277,2.364029,9.630127,9.939149,0.8,2.594,9.929,10.295
0.618423,2.109055,9.355545,9.610244,0.712,2.442,9.772,10.099
0.85379,2.383636,9.492828,9.824687,0.712,2.384,9.581,9.9
1.206833,2.638611,9.375153,9.813878,0.839,2.374,9.463,9.797
1.246063,2.265961,9.532059,9.876608,0.981,2.349,9.439,9.781
0.736115,1.971756,9.826263,10.049136,1.011,2.315,9.557,9.891
0.755722,2.364029,9.571289,9.887837,0.986,2.31,9.576,9.907
1.167603,2.677841,9.414383,9.857217,0.976,2.32,9.586,9.918
0.971466,2.736679,9.885101,10.302834,0.908,2.438,9.674,10.024
0.716492,2.579773,10.140076,10.487599,0.903,2.59,9.753,10.134
0.736115,2.462097,9.924332,10.251641,0.898,2.614,9.841,10.225
0.52037,2.775909,9.492828,9.904052,0.736,2.639,9.861,10.237
0.383072,2.383636,8.982895,9.301659,0.589,2.55,9.635,9.986
0.657654,2.520935,9.845871,10.184734,0.574,2.536,9.561,9.911
0.834183,2.128662,10.081238,10.337235,0.599,2.452,9.601,9.932
1.108765,2.207123,9.06134,9.391946,0.746,2.31,9.493,9.804
0.422302,2.364029,9.120178,9.431046,0.756,2.305,9.527,9.836
0.128098,2.403259,9.571289,9.869227,0.623,2.276,9.459,9.757
0.186935,2.324799,9.06134,9.356683,0.462,2.325,9.204,9.512
-0.009201,1.932526,9.080963,9.284322,0.182,2.256,9.208,9.485
0.539978,2.207123,9.551682,9.818227,0.211,2.217,9.316,9.582
0.461517,2.324799,9.963562,10.241594,0.295,2.197,9.414,9.675
0.265396,2.148285,9.806656,10.042712,0.314,2.153,9.601,9.847
0.383072,2.324799,9.64975,9.933232,0.412,2.251,9.743,10.009
0.363464,1.893311,9.669357,9.859675,0.368,2.173,9.772,10.019
0.343842,2.010986,9.512451,9.728773,0.339,2.094,9.66,9.891
0.539978,1.893311,9.747803,9.94464,0.408,2.031,9.645,9.867
0.579208,2.207123,9.669357,9.934955,0.457,2.001,9.65,9.867
0.383072,2.089432,9.571289,9.804185,0.462,2.05,9.625,9.853
0.363464,1.85408,9.218246,9.409877,0.466,2.011,9.552,9.773
0.48114,2.050217,9.355545,9.589635,0.452,2.05,9.454,9.685
0.402679,2.246353,9.728195,9.992299,0.408,2.06,9.468,9.699
0.559586,2.285568,9.728195,10.008733,0.452,2.109,9.508,9.75
0.618423,2.246353,9.728195,10.003316,0.515,2.207,9.635,9.899
0.677277,1.873688,9.630127,9.834061,0.564,2.163,9.704,9.96
0.932236,2.050217,9.767426,10.023724,0.697,2.114,9.713,9.967
0.461517,2.1875,9.865494,10.115637,0.672,2.089,9.748,9.994
0.500748,2.59938,9.453613,9.817247,0.643,2.178,9.679,9.948
0.402679,2.403259,9.865494,10.161977,0.574,2.31,9.738,10.03
0.44191,1.971756,10.179306,10.377927,0.452,2.29,9.841,10.118
0.85379,1.834473,9.551682,9.76365,0.55,2.202,9.763,10.03
0.834183,2.089432,9.669357,9.927641,0.633,2.075,9.816,10.058
0.77533,2.22673,9.64975,9.933636,0.726,2.031,9.763,10.001
0.579208,2.1875,9.747803,10.007012,0.761,2.085,9.655,9.908
0.951859,1.971756,9.551682,9.799412,0.785,2.119,9.655,9.917
0.971466,2.030594,9.688965,9.947014,0.819,2.104,9.66,9.922
0.794952,2.050217,8.963272,9.229062,0.824,2.06,9.488,9.746
0.736115,2.265961,9.257477,9.559148,0.864,2.08,9.365,9.634
0.52037,2.422867,9.43399,9.754037,0.756,2.192,9.336,9.622
0.402679,1.952148,9.492828,9.699837,0.614,2.173,9.287,9.561
0.363464,1.952148,9.139801,9.353019,0.506,2.148,9.331,9.592
-0.009201,2.089432,9.355545,9.586033,0.319,2.104,9.356,9.598
0.186935,2.403259,9.100571,9.414403,0.236,2.099,9.272,9.513
0.285004,2.246353,9.630127,9.892758,0.207,2.173,9.307,9.562
0.52037,1.912918,9.492828,9.69762,0.246,2.163,9.395,9.648
0.912628,1.912918,9.571289,9.803148,0.476,2.119,9.449,9.702
0.716492,2.207123,9.98317,10.249313,0.609,2.07,9.669,9.911
0.696884,2.344406,10.002777,10.297448,0.712,2.094,9.763,10.012
0.618423,2.324799,9.473221,9.773896,0.736,2.197,9.758,10.031
0.304611,2.030594,9.845871,10.057698,0.584,2.227,9.826,10.095
0.579208,2.109055,9.43399,9.684202,0.55,2.202,9.689,9.953
0.44191,2.305191,9.669357,9.950159,0.486,2.192,9.606,9.866
0.579208,2.22673,9.688965,9.958406,0.476,2.168,9.66,9.913
0.912628,2.207123,9.747803,10.036132,0.628,2.212,9.635,9.907
0.755722,2.109055,10.0224,10.269748,0.672,2.212,9.782,10.054
0.81456,2.089432,10.061615,10.308508,0.766,2.158,9.88,10.143
0.736115,2.069824,9.630127,9.877519,0.805,2.119,9.865,10.123
0.559586,2.1875,9.630127,9.891291,0.716,2.114,9.836,10.087
0.755722,2.030594,9.590897,9.832585,0.716,2.094,9.728,9.977
0.500748,2.128662,9.904709,10.143235,0.638,2.104,9.689,9.936
0.363464,1.991379,9.806656,10.013401,0.545,2.085,9.733,9.97
0.44191,2.030594,9.590897,9.813455,0.515,2.045,9.723,9.951
0.363464,2.010986,9.610519,9.825388,0.417,2.04,9.728,9.949
0.44191,2.030594,9.630127,9.851799,0.403,2.016,9.66,9.876
0.500748,2.030594,9.826263,10.046368,0.437,2.026,9.664,9.884
0.500748,1.873688,9.630127,9.823482,0.452,1.986,9.674,9.887
0.85379,1.834473,9.708588,9.917203,0.574,1.942,9.699,9.91
0.755722,2.069824,10.081238,10.319236,0.653,1.952,9.812,10.027
0.539978,2.030594,9.394775,9.626873,0.663,1.952,9.704,9.922
0.598816,1.991379,9.120178,9.354241,0.687,1.982,9.576,9.804
0.579208,1.952148,9.316315,9.536251,0.618,2.011,9.478,9.709
0.402679,2.1875,9.688965,9.940993,0.53,2.04,9.38,9.615
0.383072,2.1875,9.708588,9.959346,0.491,2.08,9.459,9.698
0.265396,2.109055,9.747803,9.976884,0.408,2.109,9.615,9.853
0.461517,2.1875,9.335922,9.599875,0.378,2.168,9.62,9.869
0.461517,2.109055,9.865494,10.098964,0.393,2.148,9.664,9.909
0.461517,1.971756,9.943939,10.148042,0.412,2.094,9.723,9.956
0.677277,2.089432,9.688965,9.934811,0.515,2.089,9.709,9.945
0.579208,2.167892,9.277084,9.544608,0.545,2.085,9.694,9.932
0.402679,2.069824,9.708588,9.934938,0.53,2.075,9.655,9.891
0.343842,2.148285,9.747803,9.987643,0.501,2.119,9.606,9.851
0.500748,2.030594,9.708588,9.931301,0.457,2.104,9.611,9.85
0.559586,2.089432,9.630127,9.870066,0.452,2.085,9.699,9.931
0.52037,2.069824,9.885101,10.112872,0.481,2.085,9.743,9.975
0.52037,2.109055,9.826263,10.063516,0.525,2.075,9.763,9.994
0.461517,2.010986,9.767426,9.982969,0.515,2.07,9.777,10.007
0.422302,2.167892,9.179016,9.440997,0.481,2.089,9.664,9.9
0.324234,2.128662,9.296707,9.542803,0.432,2.104,9.517,9.758
0.285004,2.128662,9.630127,9.8667,0.373,2.109,9.468,9.708
0.226166,2.128662,9.688965,9.92262,0.314,2.138,9.449,9.693
0.206558,2.109055,9.296707,9.535174,0.26,2.124,9.478,9.717
0.343842,2.167892,9.179016,9.437813,0.265,2.134,9.449,9.691
0.422302,2.1875,9.551682,9.808064,0.3,2.148,9.429,9.676
0.559586,2.109055,9.688965,9.93163,0.383,2.143,9.429,9.678
0.677277,2.030594,9.473221,9.712051,0.501,2.124,9.473,9.722
0.81456,2.050217,9.551682,9.803138,0.618,2.094,9.566,9.814
0.873398,2.167892,9.492828,9.776317,0.731,2.089,9.552,9.806
0.696884,2.167892,9.747803,10.010248,0.766,2.104,9.566,9.825
0.716492,2.148285,9.924332,10.179432,0.775,2.134,9.679,9.942
0.638046,2.22673,9.787033,10.057408,0.731,2.178,9.738,10.006
0.618423,2.167892,9.394775,9.66147,0.667,2.178,9.713,9.977
0.618423,2.128662,9.767426,10.0158,0.648,2.168,9.718,9.979
0.638046,2.22673,9.845871,10.114673,0.628,2.188,9.699,9.962
0.618423,2.128662,9.453613,9.710018,0.623,2.163,9.615,9.876
0.755722,2.109055,9.237869,9.505654,0.658,2.148,9.576,9.837
0.85379,2.207123,9.571289,9.859509,0.716,2.168,9.527,9.797
0.85379,2.1875,9.590897,9.874179,0.77,2.158,9.463,9.737
0.696884,2.207123,9.708588,9.980667,0.79,2.178,9.527,9.805
0.618423,2.285568,9.414383,9.707568,0.756,2.222,9.571,9.855
0.422302,2.305191,9.43399,9.720721,0.648,2.246,9.537,9.821
0.422302,2.364029,9.375153,9.677834,0.54,2.29,9.483,9.772
0.343842,2.364029,9.512451,9.807833,0.452,2.33,9.434,9.729
0.324234,2.364029,9.355545,9.65505,0.378,2.349,9.419,9.715
0.44191,2.305191,9.237869,9.531391,0.383,2.349,9.37,9.668
0.52037,2.344406,9.139801,9.450026,0.408,2.344,9.311,9.611
0.52037,2.383636,9.787033,10.086552,0.452,2.349,9.38,9.681
0.598816,2.403259,9.669357,9.981518,0.52,2.359,9.459,9.762
0.539978,2.383636,9.532059,9.840399,0.545,2.379,9.532,9.84
0.539978,2.305191,9.551682,9.840737,0.55,2.369,9.635,9.937
0.539978,2.207123,9.767426,10.028238,0.555,2.325,9.63,9.923
0.52037,2.285568,9.590897,9.873191,0.535,2.295,9.611,9.896
0.598816,2.285568,9.473221,9.763417,0.55,2.271,9.596,9.876
0.638046,2.344406,9.414383,9.722857,0.574,2.281,9.561,9.847
0.52037,2.285568,9.571289,9.854145,0.569,2.3,9.512,9.803
0.598816,2.383636,9.708588,10.014838,0.589,2.325,9.542,9.839
0.500748,2.364029,9.669357,9.966737,0.564,2.344,9.591,9.89
0.402679,2.442474,9.473221,9.79131,0.506,2.369,9.606,9.907
0.48114,2.344406,9.590897,9.88499,0.496,2.384,9.611,9.914
0.579208,2.305191,9.630127,9.919109,0.491,2.364,9.591,9.891
0.539978,2.344406,9.904709,10.192697,0.501,2.359,9.65,9.947
0.539978,2.364029,9.747803,10.044893,0.535,2.34,9.718,10.01
0.48114,2.265961,9.708588,9.98112,0.535,2.32,9.748,10.034
0.559586,2.148285,9.610519,9.863587,0.53,2.281,9.743,10.021
0.618423,2.069824,9.708588,9.946019,0.55,2.212,9.694,9.959
0.618423,2.010986,9.532059,9.761489,0.569,2.124,9.64,9.888
0.618423,2.089432,9.590897,9.835318,0.604,2.08,9.611,9.852
0.598816,2.148285,9.571289,9.827679,0.614,2.08,9.601,9.843
0.48114,2.148285,9.767426,10.012454,0.579,2.099,9.615,9.859
0.422302,2.246353,9.630127,9.897666,0.53,2.158,9.64,9.893
0.402679,2.1875,9.630127,9.883655,0.476,2.183,9.65,9.905
0.52037,2.1875,9.532059,9.793676,0.457,2.192,9.64,9.897
0.579208,2.1875,9.590897,9.854234,0.481,2.202,9.596,9.857
0.598816,2.207123,9.708588,9.974299,0.525,2.192,9.615,9.876
0.638046,2.305191,9.64975,9.941764,0.584,2.222,9.62,9.891
0.618423,2.305191,9.394775,9.693201,0.609,2.251,9.586,9.866
0.52037,2.324799,9.590897,9.882347,0.594,2.286,9.586,9.873
0.500748,2.364029,9.532059,9.833592,0.569,2.325,9.542,9.838
0.500748,2.207123,9.394775,9.663537,0.535,2.3,9.478,9.768
0.52037,2.207123,9.335922,9.607373,0.511,2.276,9.463,9.747
0.52037,2.22673,9.532059,9.802513,0.511,2.251,9.449,9.727
0.48114,2.207123,9.630127,9.891523,0.506,2.212,9.473,9.741
0.461517,2.265961,9.669357,9.942034,0.496,2.227,9.542,9.811
0.539978,2.364029,9.316315,9.62673,0.501,2.266,9.537,9.816
0.539978,2.364029,9.532059,9.835668,0.506,2.3,9.537,9.824
0.52037,2.383636,9.551682,9.858353,0.515,2.344,9.517,9.816
0.559586,2.520935,9.590897,9.932449,0.54,2.408,9.498,9.813
0.618423,2.579773,9.394775,9.762145,0.56,2.462,9.517,9.847
0.598816,2.540543,9.630127,9.977589,0.574,2.506,9.542,9.883
0.638046,2.619003,9.571289,9.943634,0.604,2.565,9.547,9.904
0.618423,2.677841,9.590897,9.976902,0.618,2.604,9.547,9.915
0.598816,2.697449,9.610519,9.999845,0.614,2.634,9.601,9.975
0.618423,2.756287,9.630127,10.035881,0.618,2.688,9.601,9.989
0.598816,2.697449,9.355545,9.755052,0.609,2.707,9.547,9.942
0.48114,2.677841,9.335922,9.724288,0.574,2.707,9.483,9.879
0.48114,2.697449,9.316315,9.710893,0.545,2.707,9.409,9.807
0.402679,2.756287,9.551682,9.949567,0.491,2.707,9.39,9.785
0.44191,2.775909,9.414383,9.825048,0.452,2.727,9.405,9.802
0.44191,2.854355,9.551682,9.97884,0.442,2.771,9.459,9.866
0.48114,2.854355,9.414383,9.849337,0.442,2.81,9.483,9.901
0.461517,2.893585,9.551682,9.991018,0.457,2.845,9.483,9.911
0.559586,2.913193,9.571289,10.020449,0.486,2.879,9.522,9.96
0.500748,2.991653,9.590897,10.059127,0.501,2.913,9.532,9.98
0.500748,2.972031,9.335922,9.81036,0.506,2.943,9.512,9.97
0.461517,2.952423,9.394775,9.85858,0.506,2.957,9.473,9.937
0.461517,2.972031,9.375153,9.845784,0.481,2.972,9.424,9.893
0.383072,2.991653,9.375153,9.848361,0.452,2.972,9.37,9.841
